Pro_Name,Mun_Name,Bgy_Name
PANGASINAN,SANTA MARIA,Paitan
PANGASINAN,SANTA MARIA,Pataquid
PANGASINAN,SANTA MARIA,Pilar
PANGASINAN,SANTA MARIA,Poblacion East
PANGASINAN,SANTA MARIA,Poblacion West
PANGASINAN,SANTA MARIA,Pugot
PANGASINAN,SANTA MARIA,Samon
PANGASINAN,SANTA MARIA,San Alejandro
PANGASINAN,SANTA MARIA,San Mariano
PANGASINAN,SANTA MARIA,San Pablo
PANGASINAN,SANTA MARIA,San Patricio
PANGASINAN,SANTA MARIA,San Vicente
PANGASINAN,SANTA MARIA,Santa Cruz
PANGASINAN,SANTA MARIA,Santa Rosa
PANGASINAN,SANTO TOMAS,La Luna
PANGASINAN,SANTO TOMAS,Poblacion East
PANGASINAN,SANTO TOMAS,Poblacion West
PANGASINAN,SANTO TOMAS,Salvacion
PANGASINAN,SANTO TOMAS,San Agustin
PANGASINAN,SANTO TOMAS,San Antonio
PANGASINAN,SANTO TOMAS,San Jose
PANGASINAN,SANTO TOMAS,San Marcos
PANGASINAN,SANTO TOMAS,Santo Domingo
PANGASINAN,SANTO TOMAS,Santo Niño
PANGASINAN,SISON,Agat
PANGASINAN,SISON,Alibeng
PANGASINAN,SISON,Amagbagan
PANGASINAN,SISON,Artacho
PANGASINAN,SISON,Asan Norte
PANGASINAN,SISON,Asan Sur
PANGASINAN,SISON,Bantay Insik
PANGASINAN,SISON,Bila
PANGASINAN,SISON,Binmeckeg
PANGASINAN,SISON,Bulaoen East
PANGASINAN,SISON,Bulaoen West
PANGASINAN,SISON,Cabaritan
PANGASINAN,SISON,Calunetan
PANGASINAN,SISON,Camangaan
PANGASINAN,SISON,Cauringan
PANGASINAN,SISON,Dungon
PANGASINAN,SISON,Esperanza
PANGASINAN,SISON,Killo
PANGASINAN,SISON,Labayug
PANGASINAN,SISON,Paldit
PANGASINAN,SISON,Pindangan
PANGASINAN,SISON,Pinmilapil
PANGASINAN,SISON,Poblacion Central
PANGASINAN,SISON,Poblacion Norte
PANGASINAN,SISON,Poblacion Sur
PANGASINAN,SISON,Sagunto
PANGASINAN,SISON,Inmalog
PANGASINAN,SISON,Tara-tara
PANGASINAN,TAYUG,Agno
PANGASINAN,TAYUG,Amistad
PANGASINAN,TAYUG,Barangobong
PANGASINAN,TAYUG,Carriedo
PANGASINAN,TAYUG,C. Lichauco
PANGASINAN,TAYUG,Evangelista
PANGASINAN,TAYUG,Guzon
PANGASINAN,TAYUG,Lawak
PANGASINAN,TAYUG,Legaspi
PANGASINAN,TAYUG,Libertad
PANGASINAN,TAYUG,Magallanes
PANGASINAN,TAYUG,Panganiban
PANGASINAN,TAYUG,Barangay A (Pob.)
PANGASINAN,TAYUG,Barangay B (Pob.)
PANGASINAN,TAYUG,Barangay C (Pob.)
PANGASINAN,TAYUG,Barangay D (Pob.)
PANGASINAN,TAYUG,Saleng
PANGASINAN,TAYUG,Santo Domingo
PANGASINAN,TAYUG,Toketec
PANGASINAN,TAYUG,Trenchera
PANGASINAN,TAYUG,Zamora
PANGASINAN,UMINGAN,Abot Molina
PANGASINAN,UMINGAN,Alo-o
PANGASINAN,UMINGAN,Amaronan
PANGASINAN,UMINGAN,Annam
PANGASINAN,UMINGAN,Bantug
PANGASINAN,UMINGAN,Baracbac
PANGASINAN,UMINGAN,Barat
PANGASINAN,UMINGAN,Buenavista
PANGASINAN,UMINGAN,Cabalitian
PANGASINAN,UMINGAN,Cabaruan
PANGASINAN,UMINGAN,Cabatuan
PANGASINAN,UMINGAN,Cadiz
PANGASINAN,UMINGAN,Calitlitan
PANGASINAN,UMINGAN,Capas
PANGASINAN,UMINGAN,Carosalesan
PANGASINAN,UMINGAN,Casilan
PANGASINAN,UMINGAN,Caurdanetaan
PANGASINAN,UMINGAN,Concepcion
PANGASINAN,UMINGAN,Decreto
PANGASINAN,UMINGAN,Diaz
PANGASINAN,UMINGAN,Diket
PANGASINAN,UMINGAN,Don Justo Abalos (Caroan)
PANGASINAN,UMINGAN,Don Montano
PANGASINAN,UMINGAN,Esperanza
PANGASINAN,UMINGAN,Evangelista
PANGASINAN,UMINGAN,Flores
PANGASINAN,UMINGAN,Fulgosino
PANGASINAN,UMINGAN,Gonzales
PANGASINAN,UMINGAN,La Paz
PANGASINAN,UMINGAN,Labuan
PANGASINAN,UMINGAN,Lauren
PANGASINAN,UMINGAN,Lubong
PANGASINAN,UMINGAN,Luna Weste
PANGASINAN,UMINGAN,Luna Este
PANGASINAN,UMINGAN,Mantacdang
PANGASINAN,UMINGAN,Maseil-seil
PANGASINAN,UMINGAN,Nampalcan
PANGASINAN,UMINGAN,Nancalabasaan
PANGASINAN,UMINGAN,Pangangaan
PANGASINAN,UMINGAN,Papallasen
PANGASINAN,UMINGAN,Pemienta
PANGASINAN,UMINGAN,Poblacion East
PANGASINAN,UMINGAN,Poblacion West
PANGASINAN,UMINGAN,Prado
PANGASINAN,UMINGAN,Resurreccion
PANGASINAN,UMINGAN,Ricos
PANGASINAN,UMINGAN,San Andres
PANGASINAN,UMINGAN,San Juan
PANGASINAN,UMINGAN,San Leon
PANGASINAN,UMINGAN,San Pablo
PANGASINAN,UMINGAN,San Vicente
PANGASINAN,UMINGAN,Santa Maria
PANGASINAN,UMINGAN,Santa Rosa
PANGASINAN,UMINGAN,Sinabaan
PANGASINAN,UMINGAN,Tanggal Sawang
PANGASINAN,UMINGAN,Cabangaran
PANGASINAN,UMINGAN,Carayungan Sur
PANGASINAN,UMINGAN,Del Rosario
PANGASINAN,CITY OF URDANETA,Anonas
PANGASINAN,CITY OF URDANETA,Bactad East
PANGASINAN,CITY OF URDANETA,Dr. Pedro T. Orata (Bactad Proper)
PANGASINAN,CITY OF URDANETA,Bayaoas
PANGASINAN,CITY OF URDANETA,Bolaoen
PANGASINAN,CITY OF URDANETA,Cabaruan
PANGASINAN,CITY OF URDANETA,Cabuloan
PANGASINAN,CITY OF URDANETA,Camanang
PANGASINAN,CITY OF URDANETA,Camantiles
PANGASINAN,CITY OF URDANETA,Casantaan
PANGASINAN,CITY OF URDANETA,Catablan
PANGASINAN,CITY OF URDANETA,Cayambanan
PANGASINAN,CITY OF URDANETA,Consolacion
PANGASINAN,CITY OF URDANETA,Dilan Paurido
PANGASINAN,CITY OF URDANETA,Labit Proper
PANGASINAN,CITY OF URDANETA,Labit West
PANGASINAN,CITY OF URDANETA,Mabanogbog
PANGASINAN,CITY OF URDANETA,Macalong
PANGASINAN,CITY OF URDANETA,Nancalobasaan
PANGASINAN,CITY OF URDANETA,Nancamaliran East
PANGASINAN,CITY OF URDANETA,Nancamaliran West
PANGASINAN,CITY OF URDANETA,Nancayasan
PANGASINAN,CITY OF URDANETA,Oltama
PANGASINAN,CITY OF URDANETA,Palina East
PANGASINAN,CITY OF URDANETA,Palina West
PANGASINAN,CITY OF URDANETA,Pinmaludpod
PANGASINAN,CITY OF URDANETA,Poblacion
PANGASINAN,CITY OF URDANETA,San Jose
PANGASINAN,CITY OF URDANETA,San Vicente
PANGASINAN,CITY OF URDANETA,Santa Lucia
PANGASINAN,CITY OF URDANETA,Santo Domingo
PANGASINAN,CITY OF URDANETA,Sugcong
PANGASINAN,CITY OF URDANETA,Tipuso
PANGASINAN,CITY OF URDANETA,Tulong
PANGASINAN,VILLASIS,Amamperez
PANGASINAN,VILLASIS,Bacag
PANGASINAN,VILLASIS,Barangobong
PANGASINAN,VILLASIS,Barraca
PANGASINAN,VILLASIS,Capulaan
PANGASINAN,VILLASIS,Caramutan
PANGASINAN,VILLASIS,La Paz
PANGASINAN,VILLASIS,Labit
PANGASINAN,VILLASIS,Lipay
PANGASINAN,VILLASIS,Lomboy
PANGASINAN,VILLASIS,Piaz (Plaza)
PANGASINAN,VILLASIS,Zone V (Pob.)
PANGASINAN,VILLASIS,Zone I (Pob.)
PANGASINAN,VILLASIS,Zone II (Pob.)
PANGASINAN,VILLASIS,Zone III (Pob.)
PANGASINAN,VILLASIS,Zone IV (Pob.)
PANGASINAN,VILLASIS,Puelay
PANGASINAN,VILLASIS,San Blas
PANGASINAN,VILLASIS,San Nicolas
PANGASINAN,VILLASIS,Tombod
PANGASINAN,VILLASIS,Unzad
PANGASINAN,LAOAC,Anis
PANGASINAN,LAOAC,Botique
PANGASINAN,LAOAC,Caaringayan
PANGASINAN,LAOAC,Domingo Alarcio (Cabilaoan East)
PANGASINAN,LAOAC,Cabilaoan West
PANGASINAN,LAOAC,Cabulalaan
PANGASINAN,LAOAC,Calaoagan
PANGASINAN,LAOAC,Calmay
PANGASINAN,LAOAC,Casampagaan
PANGASINAN,LAOAC,Casanestebanan
PANGASINAN,LAOAC,Casantiagoan
PANGASINAN,LAOAC,Inmanduyan
PANGASINAN,LAOAC,Poblacion (Laoac)
PANGASINAN,LAOAC,Lebueg
PANGASINAN,LAOAC,Maraboc
PANGASINAN,LAOAC,Nanbagatan
PANGASINAN,LAOAC,Panaga
PANGASINAN,LAOAC,Talogtog
PANGASINAN,LAOAC,Turko
PANGASINAN,LAOAC,Yatyat
PANGASINAN,LAOAC,Balligi
PANGASINAN,LAOAC,Banuar
ILOCOS SUR,SAN JUAN (LAPOG),Pandayan (Pob.)
ILOCOS SUR,SAN JUAN (LAPOG),Resurreccion (Pob.)
ILOCOS SUR,SAN JUAN (LAPOG),Asilang
ILOCOS SUR,SANTA MARIA,Ag-agrao
ILOCOS SUR,SANTA MARIA,Ampuagan
ILOCOS SUR,SANTA MARIA,Baballasioan
ILOCOS SUR,SANTA MARIA,Baliw Daya
ILOCOS SUR,SANTA MARIA,Baliw Laud
ILOCOS SUR,SANTA MARIA,Butir
ILOCOS SUR,SANTA MARIA,Cabaroan
ILOCOS SUR,SANTA MARIA,Danuman East
ILOCOS SUR,SANTA MARIA,Danuman West
ILOCOS SUR,SANTA MARIA,Dunglayan
ILOCOS SUR,SANTA MARIA,Gusing
ILOCOS SUR,SANTA MARIA,Langaoan
ILOCOS NORTE,ADAMS,Adams (Pob.)
ILOCOS NORTE,BACARRA,Bani
ILOCOS NORTE,BACARRA,Buyon
ILOCOS NORTE,BACARRA,Cabaruan
ILOCOS NORTE,BACARRA,Cabulalaan
ILOCOS NORTE,BACARRA,Cabusligan
ILOCOS NORTE,BACARRA,Cadaratan
ILOCOS NORTE,BACARRA,Calioet-Libong
ILOCOS NORTE,BACARRA,Casilian
ILOCOS NORTE,BACARRA,Corocor
ILOCOS NORTE,BACARRA,Duripes
ILOCOS NORTE,BACARRA,Ganagan
ILOCOS NORTE,BACARRA,Libtong
ILOCOS NORTE,BACARRA,Macupit
ILOCOS NORTE,BACARRA,Nambaran
ILOCOS NORTE,BACARRA,Natba
ILOCOS NORTE,BACARRA,Paninaan
ILOCOS NORTE,BACARRA,Pasiocan
ILOCOS NORTE,BACARRA,Pasngal
ILOCOS NORTE,BACARRA,Pipias
ILOCOS NORTE,BACARRA,Pulangi
ILOCOS NORTE,BACARRA,Pungto
ILOCOS NORTE,BACARRA,San Agustin I (Pob.)
ILOCOS NORTE,BACARRA,San Agustin II (Pob.)
ILOCOS NORTE,BACARRA,San Andres I (Pob.)
ILOCOS NORTE,BACARRA,San Andres II (Pob.)
ILOCOS NORTE,BACARRA,San Gabriel I (Pob.)
ILOCOS NORTE,BACARRA,San Gabriel II (Pob.)
ILOCOS NORTE,BACARRA,San Pedro I (Pob.)
ILOCOS NORTE,BACARRA,San Pedro II (Pob.)
ILOCOS NORTE,BACARRA,San Roque I (Pob.)
ILOCOS NORTE,BACARRA,San Roque II (Pob.)
ILOCOS NORTE,BACARRA,San Simon I (Pob.)
ILOCOS NORTE,BACARRA,San Simon II (Pob.)
ILOCOS NORTE,BACARRA,San Vicente (Pob.)
ILOCOS NORTE,BACARRA,Sangil
ILOCOS NORTE,BACARRA,Santa Filomena I (Pob.)
ILOCOS NORTE,BACARRA,Santa Filomena II (Pob.)
ILOCOS NORTE,BACARRA,Santa Rita (Pob.)
ILOCOS NORTE,BACARRA,Santo Cristo I (Pob.)
ILOCOS NORTE,BACARRA,Santo Cristo II (Pob.)
ILOCOS NORTE,BACARRA,Tambidao
ILOCOS NORTE,BACARRA,Teppang
ILOCOS NORTE,BACARRA,Tubburan
ILOCOS NORTE,BADOC,Alay-Nangbabaan (Alay 15-B)
ILOCOS NORTE,BADOC,Alogoog
ILOCOS NORTE,BADOC,Ar-arusip
ILOCOS NORTE,BADOC,Aring
ILOCOS NORTE,BADOC,Balbaldez
ILOCOS NORTE,BADOC,Bato
ILOCOS NORTE,BADOC,Camanga
ILOCOS NORTE,BADOC,Canaan (Pob.)
ILOCOS NORTE,BADOC,Caraitan
ILOCOS NORTE,BADOC,Gabut Sur
ILOCOS NORTE,BADOC,Garreta (Pob.)
ILOCOS NORTE,BADOC,Labut
ILOCOS NORTE,BADOC,Lacuben
ILOCOS NORTE,BADOC,Lubigan
ILOCOS NORTE,BADOC,Mabusag Norte
ILOCOS NORTE,BADOC,Mabusag Sur
ILOCOS NORTE,BADOC,Madupayas
ILOCOS NORTE,BADOC,Morong
ILOCOS NORTE,BADOC,Nagrebcan
ILOCOS NORTE,BADOC,Napu
ILOCOS NORTE,BADOC,Paltit
ILOCOS NORTE,BADOC,Parang
ILOCOS NORTE,BADOC,Pasuc
ILOCOS NORTE,BADOC,Santa Cruz Norte
ILOCOS NORTE,BADOC,Santa Cruz Sur
ILOCOS NORTE,BADOC,Turod
ILOCOS NORTE,BANGUI,Abaca
ILOCOS NORTE,BANGUI,Bacsil
ILOCOS NORTE,BANGUI,Banban
ILOCOS NORTE,BANGUI,Baruyen
ILOCOS NORTE,BANGUI,Dadaor
ILOCOS NORTE,BANGUI,Lanao
ILOCOS NORTE,BANGUI,Malasin
ILOCOS NORTE,BANGUI,Manayon
ILOCOS NORTE,BANGUI,Masikil
ILOCOS NORTE,BANGUI,Nagbalagan
ILOCOS NORTE,BANGUI,Payac
ILOCOS NORTE,BANGUI,San Lorenzo (Pob.)
ILOCOS NORTE,BANGUI,Taguiporo
ILOCOS NORTE,BANGUI,Utol
ILOCOS NORTE,CITY OF BATAC,Aglipay (Pob.)
ILOCOS NORTE,CITY OF BATAC,Baay
ILOCOS NORTE,CITY OF BATAC,Baligat
ILOCOS NORTE,CITY OF BATAC,Bungon
ILOCOS NORTE,CITY OF BATAC,Baoa East
ILOCOS NORTE,CITY OF BATAC,Baoa West
ILOCOS NORTE,CITY OF BATAC,Barani (Pob.)
ILOCOS NORTE,CITY OF BATAC,Ben-agan (Pob.)
ILOCOS NORTE,CITY OF BATAC,Bil-loca
ILOCOS NORTE,CITY OF BATAC,Biningan
ILOCOS NORTE,CITY OF BATAC,Callaguip (Pob.)
ILOCOS NORTE,CITY OF BATAC,Camandingan
ILOCOS NORTE,CITY OF BATAC,Camguidan
ILOCOS NORTE,CITY OF BATAC,Cangrunaan (Pob.)
ILOCOS NORTE,CITY OF BATAC,Capacuan
ILOCOS NORTE,CITY OF BATAC,Caunayan (Pob.)
ILOCOS NORTE,CITY OF BATAC,Valdez Pob. (Caoayan)
ILOCOS NORTE,CITY OF BATAC,Colo
ILOCOS NORTE,CITY OF BATAC,Pimentel (Cubol)
ILOCOS NORTE,CITY OF BATAC,Dariwdiw
ILOCOS NORTE,CITY OF BATAC,Acosta Pob. (Iloilo)
ILOCOS NORTE,CITY OF BATAC,Ablan Pob. (Labucao)
ILOCOS NORTE,CITY OF BATAC,Lacub (Pob.)
ILOCOS NORTE,CITY OF BATAC,Mabaleng
ILOCOS NORTE,CITY OF BATAC,Magnuang
ILOCOS NORTE,CITY OF BATAC,Maipalig
ILOCOS NORTE,CITY OF BATAC,Nagbacalan
ILOCOS NORTE,CITY OF BATAC,Naguirangan
ILOCOS NORTE,CITY OF BATAC,Ricarte Pob. (Nalasin)
ILOCOS NORTE,CITY OF BATAC,Palongpong
ILOCOS NORTE,CITY OF BATAC,Palpalicong (Pob.)
ILOCOS NORTE,CITY OF BATAC,Parangopong
ILOCOS NORTE,CITY OF BATAC,Payao
ILOCOS NORTE,CITY OF BATAC,Quiling Norte
ILOCOS NORTE,CITY OF BATAC,Quiling Sur
ILOCOS NORTE,CITY OF BATAC,Quiom
ILOCOS NORTE,CITY OF BATAC,Rayuray
ILOCOS NORTE,CITY OF BATAC,San Julian (Pob.)
ILOCOS NORTE,CITY OF BATAC,San Mateo
ILOCOS NORTE,CITY OF BATAC,San Pedro
ILOCOS NORTE,CITY OF BATAC,Suabit (Pob.)
ILOCOS NORTE,CITY OF BATAC,Sumader
ILOCOS NORTE,CITY OF BATAC,Tabug
ILOCOS NORTE,BURGOS,Ablan Sarat
ILOCOS NORTE,BURGOS,Agaga
ILOCOS NORTE,BURGOS,Bayog
ILOCOS NORTE,BURGOS,Bobon
ILOCOS NORTE,BURGOS,Buduan (Malituek)
ILOCOS NORTE,BURGOS,Nagsurot
ILOCOS NORTE,BURGOS,Paayas
ILOCOS NORTE,BURGOS,Pagali
ILOCOS NORTE,BURGOS,Poblacion
ILOCOS NORTE,BURGOS,Saoit
ILOCOS NORTE,BURGOS,Tanap
ILOCOS NORTE,CARASI,Angset
ILOCOS NORTE,CARASI,Barbaqueso (Pob.)
ILOCOS NORTE,CARASI,Virbira
ILOCOS NORTE,CURRIMAO,Anggapang Norte
ILOCOS NORTE,CURRIMAO,Anggapang Sur
ILOCOS NORTE,CURRIMAO,Bimmanga
ILOCOS NORTE,CURRIMAO,Cabuusan
ILOCOS NORTE,CURRIMAO,Comcomloong
ILOCOS NORTE,CURRIMAO,Gaang
ILOCOS NORTE,CURRIMAO,Lang-ayan-Baramban
ILOCOS NORTE,CURRIMAO,Lioes
ILOCOS NORTE,CURRIMAO,Maglaoi Centro
ILOCOS NORTE,CURRIMAO,Maglaoi Norte
ILOCOS NORTE,CURRIMAO,Maglaoi Sur
ILOCOS NORTE,CURRIMAO,Pias Norte
ILOCOS NORTE,CURRIMAO,Pias Sur
ILOCOS NORTE,CURRIMAO,Poblacion II
ILOCOS NORTE,CURRIMAO,Salugan
ILOCOS NORTE,CURRIMAO,San Simeon
ILOCOS NORTE,CURRIMAO,Santa Cruz
ILOCOS NORTE,CURRIMAO,Tapao-Tigue
ILOCOS NORTE,CURRIMAO,Torre
ILOCOS NORTE,CURRIMAO,Victoria
ILOCOS NORTE,DINGRAS,Albano (Pob.)
ILOCOS NORTE,DINGRAS,Bacsil
ILOCOS NORTE,DINGRAS,Bagut
ILOCOS NORTE,DINGRAS,Parado (Bangay)
ILOCOS NORTE,DINGRAS,Baresbes
ILOCOS NORTE,DINGRAS,Barong
ILOCOS NORTE,DINGRAS,Bungcag
ILOCOS NORTE,DINGRAS,Cali
ILOCOS NORTE,DINGRAS,Capasan
ILOCOS NORTE,DINGRAS,Dancel (Pob.)
ILOCOS NORTE,DINGRAS,Foz
ILOCOS NORTE,DINGRAS,Guerrero (Pob.)
ILOCOS NORTE,DINGRAS,Lanas
ILOCOS NORTE,DINGRAS,Lumbad
ILOCOS NORTE,DINGRAS,Madamba (Pob.)
ILOCOS NORTE,DINGRAS,Mandaloque
ILOCOS NORTE,DINGRAS,Medina
ILOCOS NORTE,DINGRAS,Ver (Naglayaan)
ILOCOS NORTE,DINGRAS,San Marcelino (Padong)
ILOCOS NORTE,DINGRAS,Puruganan (Pob.)
ILOCOS NORTE,DINGRAS,Peralta (Pob.)
ILOCOS NORTE,DINGRAS,Root (Baldias)
ILOCOS NORTE,DINGRAS,Sagpatan
ILOCOS NORTE,DINGRAS,Saludares
ILOCOS NORTE,DINGRAS,San Esteban
ILOCOS NORTE,DINGRAS,Espiritu
ILOCOS NORTE,DINGRAS,Sulquiano (Sidiran)
ILOCOS NORTE,DINGRAS,San Francisco (Surrate)
ILOCOS NORTE,DINGRAS,Suyo
ILOCOS NORTE,DINGRAS,San Marcos
ILOCOS NORTE,DINGRAS,Elizabeth
ILOCOS NORTE,DUMALNEG,Dumalneg
ILOCOS NORTE,DUMALNEG,San Isidro
ILOCOS NORTE,BANNA (ESPIRITU),Balioeg
ILOCOS NORTE,BANNA (ESPIRITU),Bangsar
ILOCOS NORTE,BANNA (ESPIRITU),Barbarangay
ILOCOS NORTE,BANNA (ESPIRITU),Bomitog
ILOCOS NORTE,BANNA (ESPIRITU),Bugasi
ILOCOS NORTE,BANNA (ESPIRITU),Caestebanan
ILOCOS NORTE,BANNA (ESPIRITU),Caribquib
ILOCOS NORTE,BANNA (ESPIRITU),Catagtaguen
ILOCOS NORTE,BANNA (ESPIRITU),Crispina
ILOCOS NORTE,BANNA (ESPIRITU),Hilario (Pob.)
ILOCOS NORTE,BANNA (ESPIRITU),Imelda
ILOCOS NORTE,BANNA (ESPIRITU),Lorenzo (Pob.)
ILOCOS NORTE,BANNA (ESPIRITU),Macayepyep
ILOCOS NORTE,BANNA (ESPIRITU),Marcos (Pob.)
ILOCOS NORTE,BANNA (ESPIRITU),Nagpatayan
ILOCOS NORTE,BANNA (ESPIRITU),Valdez
ILOCOS NORTE,BANNA (ESPIRITU),Sinamar
ILOCOS NORTE,BANNA (ESPIRITU),Tabtabagan
ILOCOS NORTE,BANNA (ESPIRITU),Valenciano (Pob.)
ILOCOS NORTE,BANNA (ESPIRITU),Binacag
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 42, Apaya"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 36, Araniw"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 56-A, Bacsil North"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 56-B, Bacsil South"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 41, Balacad"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 40, Balatong"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 55-A, Barit-Pandan"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 47, Bengcag"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 50, Buttong"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 60-A, Caaoacan"
ILOCOS NORTE,LAOAG CITY (Capital),"Bry. No. 48-A, Cabungaan North"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 48-B, Cabungaan South"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 37, Calayab"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 54-B, Camangaan"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 58, Casili"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 61, Cataban"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 43, Cavit"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 49-A, Darayday"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 59-B, Dibua North"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 59-A, Dibua South"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 34-B, Gabu Norte East"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 34-A, Gabu Norte West"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 35, Gabu Sur"
ILOCOS NORTE,LAOAG CITY (Capital),Bgy. No. 32-C La Paz East
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 33-B, La Paz Proper"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 32-B, La Paz West"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 54-A, Lagui-Sail"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 32-A, La Paz East"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 33-A, La Paz Proper"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 52-B, Lataag"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 60-B, Madiladig"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 38-A, Mangato East"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 38-B, Mangato West"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 62-A, Navotas North"
ILOCOS NORTE,LAOAG CITY (Capital),"Bgy. No. 62-B, Navotas South"
